,global_key,base_image,image_url,full_image_path,lb_label,full_zoom_path,x_min,y_min,x_max,y_max,width,height
23479,DJI_20251010105755_0029_V_9647zoom_80cov_tabebuia_gomes_820_615_idx3622_crop4.jpeg,DJI_20251010105755_0029_V_9647zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105755_0029_V_9647zoom.JPG,labelled/Tabebuia/cropped/DJI_20251010105755_0029_V_9647zoom_80cov_tabebuia_gomes_820_615_idx3622_crop4.jpeg,Tabebuia,labelled/Tabebuia/zoom/DJI_20251010105755_0029_V_9647zoom.JPG,3124,1144,3944,1759,820,615
23480,DJI_20251010105755_0029_V_9647zoom_80cov_tabebuia_gomes_660_500_idx3622_crop5.jpeg,DJI_20251010105755_0029_V_9647zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105755_0029_V_9647zoom.JPG,labelled/Tabebuia/cropped/DJI_20251010105755_0029_V_9647zoom_80cov_tabebuia_gomes_660_500_idx3622_crop5.jpeg,Tabebuia,labelled/Tabebuia/zoom/DJI_20251010105755_0029_V_9647zoom.JPG,416,1056,1076,1556,660,500
23481,DJI_20251010105824_0031_V_9648zoom_80cov_dipteryx_oleifera_benth_2920_2190_idx3623_crop0.jpeg,DJI_20251010105824_0031_V_9648zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105824_0031_V_9648zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010105824_0031_V_9648zoom_80cov_dipteryx_oleifera_benth_2920_2190_idx3623_crop0.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010105824_0031_V_9648zoom.JPG,928,4,3848,2194,2920,2190
23482,DJI_20251010105824_0031_V_9648zoom_80cov_dipteryx_oleifera_benth_1040_780_idx3623_crop1.jpeg,DJI_20251010105824_0031_V_9648zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105824_0031_V_9648zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010105824_0031_V_9648zoom_80cov_dipteryx_oleifera_benth_1040_780_idx3623_crop1.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010105824_0031_V_9648zoom.JPG,2908,2216,3948,2996,1040,780
23483,DJI_20251010105824_0031_V_9648zoom_80cov_dipteryx_oleifera_benth_880_660_idx3623_crop2.jpeg,DJI_20251010105824_0031_V_9648zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105824_0031_V_9648zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010105824_0031_V_9648zoom_80cov_dipteryx_oleifera_benth_880_660_idx3623_crop2.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010105824_0031_V_9648zoom.JPG,48,588,928,1248,880,660
23484,DJI_20251010105824_0031_V_9648zoom_80cov_dipteryx_oleifera_benth_740_555_idx3623_crop3.jpeg,DJI_20251010105824_0031_V_9648zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105824_0031_V_9648zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010105824_0031_V_9648zoom_80cov_dipteryx_oleifera_benth_740_555_idx3623_crop3.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010105824_0031_V_9648zoom.JPG,60,1272,800,1827,740,555
23485,DJI_20251010105824_0031_V_9648zoom_80cov_dipteryx_oleifera_benth_680_510_idx3623_crop4.jpeg,DJI_20251010105824_0031_V_9648zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105824_0031_V_9648zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010105824_0031_V_9648zoom_80cov_dipteryx_oleifera_benth_680_510_idx3623_crop4.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010105824_0031_V_9648zoom.JPG,176,52,856,562,680,510
23486,DJI_20251010105855_0033_V_10488zoom_80cov_tachigali_panamensis_van_der_werff__nzamora_2260_1695_idx3624_crop0.jpeg,DJI_20251010105855_0033_V_10488zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105855_0033_V_10488zoom.JPG,labelled/Tachigali_panamensis/cropped/DJI_20251010105855_0033_V_10488zoom_80cov_tachigali_panamensis_van_der_werff__nzamora_2260_1695_idx3624_crop0.jpeg,Tachigali panamensis-TACHVE-TACV,labelled/Tachigali_panamensis/zoom/DJI_20251010105855_0033_V_10488zoom.JPG,1724,1272,3984,2967,2260,1695
23487,DJI_20251010105855_0033_V_10488zoom_80cov_tachigali_panamensis_van_der_werff__nzamora_1660_1245_idx3624_crop1.jpeg,DJI_20251010105855_0033_V_10488zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105855_0033_V_10488zoom.JPG,labelled/Tachigali_panamensis/cropped/DJI_20251010105855_0033_V_10488zoom_80cov_tachigali_panamensis_van_der_werff__nzamora_1660_1245_idx3624_crop1.jpeg,Tachigali panamensis-TACHVE-TACV,labelled/Tachigali_panamensis/zoom/DJI_20251010105855_0033_V_10488zoom.JPG,32,1724,1692,2969,1660,1245
23488,DJI_20251010105855_0033_V_10488zoom_80cov_tachigali_panamensis_van_der_werff__nzamora_1500_1125_idx3624_crop2.jpeg,DJI_20251010105855_0033_V_10488zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105855_0033_V_10488zoom.JPG,labelled/Tachigali_panamensis/cropped/DJI_20251010105855_0033_V_10488zoom_80cov_tachigali_panamensis_van_der_werff__nzamora_1500_1125_idx3624_crop2.jpeg,Tachigali panamensis-TACHVE-TACV,labelled/Tachigali_panamensis/zoom/DJI_20251010105855_0033_V_10488zoom.JPG,2460,56,3960,1181,1500,1125
23489,DJI_20251010105855_0033_V_10488zoom_80cov_tachigali_panamensis_van_der_werff__nzamora_1440_1080_idx3624_crop3.jpeg,DJI_20251010105855_0033_V_10488zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105855_0033_V_10488zoom.JPG,labelled/Tachigali_panamensis/cropped/DJI_20251010105855_0033_V_10488zoom_80cov_tachigali_panamensis_van_der_werff__nzamora_1440_1080_idx3624_crop3.jpeg,Tachigali panamensis-TACHVE-TACV,labelled/Tachigali_panamensis/zoom/DJI_20251010105855_0033_V_10488zoom.JPG,28,88,1468,1168,1440,1080
23490,DJI_20251010105855_0033_V_10488zoom_80cov_tachigali_panamensis_van_der_werff__nzamora_700_525_idx3624_crop4.jpeg,DJI_20251010105855_0033_V_10488zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105855_0033_V_10488zoom.JPG,labelled/Tachigali_panamensis/cropped/DJI_20251010105855_0033_V_10488zoom_80cov_tachigali_panamensis_van_der_werff__nzamora_700_525_idx3624_crop4.jpeg,Tachigali panamensis-TACHVE-TACV,labelled/Tachigali_panamensis/zoom/DJI_20251010105855_0033_V_10488zoom.JPG,488,1184,1188,1709,700,525
23491,DJI_20251010105959_0035_V_10524zoom_80cov_tabebuia_gomes_2840_2130_idx3625_crop0.jpeg,DJI_20251010105959_0035_V_10524zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105959_0035_V_10524zoom.JPG,labelled/Tabebuia/cropped/DJI_20251010105959_0035_V_10524zoom_80cov_tabebuia_gomes_2840_2130_idx3625_crop0.jpeg,Tabebuia,labelled/Tabebuia/zoom/DJI_20251010105959_0035_V_10524zoom.JPG,8,4,2848,2134,2840,2130
23492,DJI_20251010105959_0035_V_10524zoom_80cov_tabebuia_gomes_1140_855_idx3625_crop1.jpeg,DJI_20251010105959_0035_V_10524zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105959_0035_V_10524zoom.JPG,labelled/Tabebuia/cropped/DJI_20251010105959_0035_V_10524zoom_80cov_tabebuia_gomes_1140_855_idx3625_crop1.jpeg,Tabebuia,labelled/Tabebuia/zoom/DJI_20251010105959_0035_V_10524zoom.JPG,2856,636,3996,1491,1140,855
23493,DJI_20251010105959_0035_V_10524zoom_80cov_tabebuia_gomes_800_600_idx3625_crop2.jpeg,DJI_20251010105959_0035_V_10524zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105959_0035_V_10524zoom.JPG,labelled/Tabebuia/cropped/DJI_20251010105959_0035_V_10524zoom_80cov_tabebuia_gomes_800_600_idx3625_crop2.jpeg,Tabebuia,labelled/Tabebuia/zoom/DJI_20251010105959_0035_V_10524zoom.JPG,3020,16,3820,616,800,600
23494,DJI_20251010105959_0035_V_10524zoom_80cov_tabebuia_gomes_780_585_idx3625_crop3.jpeg,DJI_20251010105959_0035_V_10524zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105959_0035_V_10524zoom.JPG,labelled/Tabebuia/cropped/DJI_20251010105959_0035_V_10524zoom_80cov_tabebuia_gomes_780_585_idx3625_crop3.jpeg,Tabebuia,labelled/Tabebuia/zoom/DJI_20251010105959_0035_V_10524zoom.JPG,3200,2380,3980,2965,780,585
23495,DJI_20251010105959_0035_V_10524zoom_80cov_tabebuia_gomes_580_500_idx3625_crop4.jpeg,DJI_20251010105959_0035_V_10524zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010105959_0035_V_10524zoom.JPG,labelled/Tabebuia/cropped/DJI_20251010105959_0035_V_10524zoom_80cov_tabebuia_gomes_580_500_idx3625_crop4.jpeg,Tabebuia,labelled/Tabebuia/zoom/DJI_20251010105959_0035_V_10524zoom.JPG,32,2204,612,2704,580,500
23496,DJI_20251010110032_0037_V_10527zoom_80cov_dipteryx_oleifera_benth_2200_1650_idx3647_crop0.jpeg,DJI_20251010110032_0037_V_10527zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010110032_0037_V_10527zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010110032_0037_V_10527zoom_80cov_dipteryx_oleifera_benth_2200_1650_idx3647_crop0.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010110032_0037_V_10527zoom.JPG,1772,1352,3972,3002,2200,1650
23497,DJI_20251010110032_0037_V_10527zoom_80cov_dipteryx_oleifera_benth_1400_1050_idx3647_crop1.jpeg,DJI_20251010110032_0037_V_10527zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010110032_0037_V_10527zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010110032_0037_V_10527zoom_80cov_dipteryx_oleifera_benth_1400_1050_idx3647_crop1.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010110032_0037_V_10527zoom.JPG,28,1032,1428,2082,1400,1050
23498,DJI_20251010110032_0037_V_10527zoom_80cov_dipteryx_oleifera_benth_1320_990_idx3647_crop2.jpeg,DJI_20251010110032_0037_V_10527zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010110032_0037_V_10527zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010110032_0037_V_10527zoom_80cov_dipteryx_oleifera_benth_1320_990_idx3647_crop2.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010110032_0037_V_10527zoom.JPG,2672,316,3992,1306,1320,990
23499,DJI_20251010110032_0037_V_10527zoom_80cov_dipteryx_oleifera_benth_1240_930_idx3647_crop3.jpeg,DJI_20251010110032_0037_V_10527zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptne_m3e/DJI_202510101046_015_bcitbarbour3n-wptne/DJI_20251010110032_0037_V_10527zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010110032_0037_V_10527zoom_80cov_dipteryx_oleifera_benth_1240_930_idx3647_crop3.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010110032_0037_V_10527zoom.JPG,44,44,1284,974,1240,930
23500,DJI_20251010110901_0001_V_6683zoom_80cov_dipteryx_oleifera_benth_1246_942_idx3648_crop0.jpeg,DJI_20251010110901_0001_V_6683zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010110901_0001_V_6683zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010110901_0001_V_6683zoom_80cov_dipteryx_oleifera_benth_1246_942_idx3648_crop0.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010110901_0001_V_6683zoom.JPG,748,608,1994,1550,1246,942
23501,DJI_20251010110901_0001_V_6683zoom_80cov_dipteryx_oleifera_benth_826_624_idx3648_crop1.jpeg,DJI_20251010110901_0001_V_6683zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010110901_0001_V_6683zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010110901_0001_V_6683zoom_80cov_dipteryx_oleifera_benth_826_624_idx3648_crop1.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010110901_0001_V_6683zoom.JPG,2076,984,2902,1608,826,624
23502,DJI_20251010110901_0001_V_6683zoom_80cov_dipteryx_oleifera_benth_726_549_idx3648_crop2.jpeg,DJI_20251010110901_0001_V_6683zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010110901_0001_V_6683zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010110901_0001_V_6683zoom_80cov_dipteryx_oleifera_benth_726_549_idx3648_crop2.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010110901_0001_V_6683zoom.JPG,1356,28,2082,577,726,549
23503,DJI_20251010110901_0001_V_6683zoom_80cov_dipteryx_oleifera_benth_546_500_idx3648_crop3.jpeg,DJI_20251010110901_0001_V_6683zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010110901_0001_V_6683zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010110901_0001_V_6683zoom_80cov_dipteryx_oleifera_benth_546_500_idx3648_crop3.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010110901_0001_V_6683zoom.JPG,760,108,1306,608,546,500
23504,DJI_20251010110932_0003_V_6679zoom_80cov_dipteryx_oleifera_benth_3420_2565_idx3649_crop0.jpeg,DJI_20251010110932_0003_V_6679zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010110932_0003_V_6679zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010110932_0003_V_6679zoom_80cov_dipteryx_oleifera_benth_3420_2565_idx3649_crop0.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010110932_0003_V_6679zoom.JPG,488,436,3908,3001,3420,2565
23505,DJI_20251010111006_0005_V_6917zoom_80cov_dipteryx_oleifera_benth_2260_1695_idx3650_crop0.jpeg,DJI_20251010111006_0005_V_6917zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111006_0005_V_6917zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010111006_0005_V_6917zoom_80cov_dipteryx_oleifera_benth_2260_1695_idx3650_crop0.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010111006_0005_V_6917zoom.JPG,428,1292,2688,2987,2260,1695
23506,DJI_20251010111006_0005_V_6917zoom_80cov_dipteryx_oleifera_benth_1560_1170_idx3650_crop1.jpeg,DJI_20251010111006_0005_V_6917zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111006_0005_V_6917zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010111006_0005_V_6917zoom_80cov_dipteryx_oleifera_benth_1560_1170_idx3650_crop1.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010111006_0005_V_6917zoom.JPG,2208,24,3768,1194,1560,1170
23507,DJI_20251010111006_0005_V_6917zoom_80cov_dipteryx_oleifera_benth_1520_1140_idx3650_crop2.jpeg,DJI_20251010111006_0005_V_6917zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111006_0005_V_6917zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010111006_0005_V_6917zoom_80cov_dipteryx_oleifera_benth_1520_1140_idx3650_crop2.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010111006_0005_V_6917zoom.JPG,248,20,1768,1160,1520,1140
23508,DJI_20251010111006_0005_V_6917zoom_80cov_dipteryx_oleifera_benth_940_705_idx3650_crop3.jpeg,DJI_20251010111006_0005_V_6917zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111006_0005_V_6917zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010111006_0005_V_6917zoom_80cov_dipteryx_oleifera_benth_940_705_idx3650_crop3.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010111006_0005_V_6917zoom.JPG,3044,2268,3984,2973,940,705
23509,DJI_20251010111041_0007_V_6998zoom_80cov_guazuma_ulmifolia_lam_1820_1365_idx3651_crop0.jpeg,DJI_20251010111041_0007_V_6998zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111041_0007_V_6998zoom.JPG,labelled/Guazuma_ulmifolia/cropped/DJI_20251010111041_0007_V_6998zoom_80cov_guazuma_ulmifolia_lam_1820_1365_idx3651_crop0.jpeg,Guazuma ulmifolia-GUAZUL-GUAU,labelled/Guazuma_ulmifolia/zoom/DJI_20251010111041_0007_V_6998zoom.JPG,1096,1616,2916,2981,1820,1365
23510,DJI_20251010111041_0007_V_6998zoom_80cov_guazuma_ulmifolia_lam_1660_1245_idx3651_crop1.jpeg,DJI_20251010111041_0007_V_6998zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111041_0007_V_6998zoom.JPG,labelled/Guazuma_ulmifolia/cropped/DJI_20251010111041_0007_V_6998zoom_80cov_guazuma_ulmifolia_lam_1660_1245_idx3651_crop1.jpeg,Guazuma ulmifolia-GUAZUL-GUAU,labelled/Guazuma_ulmifolia/zoom/DJI_20251010111041_0007_V_6998zoom.JPG,40,32,1700,1277,1660,1245
23511,DJI_20251010111041_0007_V_6998zoom_80cov_guazuma_ulmifolia_lam_1020_765_idx3651_crop2.jpeg,DJI_20251010111041_0007_V_6998zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111041_0007_V_6998zoom.JPG,labelled/Guazuma_ulmifolia/cropped/DJI_20251010111041_0007_V_6998zoom_80cov_guazuma_ulmifolia_lam_1020_765_idx3651_crop2.jpeg,Guazuma ulmifolia-GUAZUL-GUAU,labelled/Guazuma_ulmifolia/zoom/DJI_20251010111041_0007_V_6998zoom.JPG,2964,2228,3984,2993,1020,765
23512,DJI_20251010111041_0007_V_6998zoom_80cov_guazuma_ulmifolia_lam_1020_765_idx3651_crop3.jpeg,DJI_20251010111041_0007_V_6998zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111041_0007_V_6998zoom.JPG,labelled/Guazuma_ulmifolia/cropped/DJI_20251010111041_0007_V_6998zoom_80cov_guazuma_ulmifolia_lam_1020_765_idx3651_crop3.jpeg,Guazuma ulmifolia-GUAZUL-GUAU,labelled/Guazuma_ulmifolia/zoom/DJI_20251010111041_0007_V_6998zoom.JPG,8,2144,1028,2909,1020,765
23513,DJI_20251010111041_0007_V_6998zoom_80cov_guazuma_ulmifolia_lam_960_720_idx3651_crop4.jpeg,DJI_20251010111041_0007_V_6998zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111041_0007_V_6998zoom.JPG,labelled/Guazuma_ulmifolia/cropped/DJI_20251010111041_0007_V_6998zoom_80cov_guazuma_ulmifolia_lam_960_720_idx3651_crop4.jpeg,Guazuma ulmifolia-GUAZUL-GUAU,labelled/Guazuma_ulmifolia/zoom/DJI_20251010111041_0007_V_6998zoom.JPG,3000,1100,3960,1820,960,720
23514,DJI_20251010111041_0007_V_6998zoom_80cov_guazuma_ulmifolia_lam_660_500_idx3651_crop5.jpeg,DJI_20251010111041_0007_V_6998zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111041_0007_V_6998zoom.JPG,labelled/Guazuma_ulmifolia/cropped/DJI_20251010111041_0007_V_6998zoom_80cov_guazuma_ulmifolia_lam_660_500_idx3651_crop5.jpeg,Guazuma ulmifolia-GUAZUL-GUAU,labelled/Guazuma_ulmifolia/zoom/DJI_20251010111041_0007_V_6998zoom.JPG,2332,1096,2992,1596,660,500
23515,DJI_20251010111118_0009_V_7003zoom_80cov_dipteryx_oleifera_benth_3040_2280_idx3652_crop0.jpeg,DJI_20251010111118_0009_V_7003zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111118_0009_V_7003zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010111118_0009_V_7003zoom_80cov_dipteryx_oleifera_benth_3040_2280_idx3652_crop0.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010111118_0009_V_7003zoom.JPG,72,4,3112,2284,3040,2280
23516,DJI_20251010111118_0009_V_7003zoom_80cov_dipteryx_oleifera_benth_920_690_idx3652_crop1.jpeg,DJI_20251010111118_0009_V_7003zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111118_0009_V_7003zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010111118_0009_V_7003zoom_80cov_dipteryx_oleifera_benth_920_690_idx3652_crop1.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010111118_0009_V_7003zoom.JPG,360,2300,1280,2990,920,690
23517,DJI_20251010111118_0009_V_7003zoom_80cov_dipteryx_oleifera_benth_860_645_idx3652_crop2.jpeg,DJI_20251010111118_0009_V_7003zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111118_0009_V_7003zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010111118_0009_V_7003zoom_80cov_dipteryx_oleifera_benth_860_645_idx3652_crop2.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010111118_0009_V_7003zoom.JPG,1304,2324,2164,2969,860,645
23518,DJI_20251010111147_0011_V_7024zoom_80cov_dipteryx_oleifera_benth_2500_1875_idx3653_crop0.jpeg,DJI_20251010111147_0011_V_7024zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111147_0011_V_7024zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010111147_0011_V_7024zoom_80cov_dipteryx_oleifera_benth_2500_1875_idx3653_crop0.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010111147_0011_V_7024zoom.JPG,592,1124,3092,2999,2500,1875
23519,DJI_20251010111147_0011_V_7024zoom_80cov_dipteryx_oleifera_benth_1200_900_idx3653_crop1.jpeg,DJI_20251010111147_0011_V_7024zoom.JPG,https://object-arbutus.cloud.computecanada.ca/20251010_bcitbarbour3n_wptnorte_m3e/DJI_202510101104_016_bcitbarbour3n-wptnorte/DJI_20251010111147_0011_V_7024zoom.JPG,labelled/Dipteryx_oleifera/cropped/DJI_20251010111147_0011_V_7024zoom_80cov_dipteryx_oleifera_benth_1200_900_idx3653_crop1.jpeg,Dipteryx oleifera-DIPTPA-DIPP,labelled/Dipteryx_oleifera/zoom/DJI_20251010111147_0011_V_7024zoom.JPG,24,96,1224,996,1200,900
